x, y, z
61.68, 41.21, 24.10
62.85, 44.54, 25.03
61.60, 46.25, 25.03
62.54, 49.70, 25.96
63.34, 53.24, 26.88
63.98, 56.86, 27.81
64.24, 60.80, 28.74
66.58, 66.58, 30.59
66.68, 70.45, 31.52
67.89, 75.80, 33.06
68.86, 81.27, 34.61
59.46, 74.22, 30.90
54.53, 72.04, 29.36
51.98, 72.74, 29.05
50.49, 74.93, 29.36
48.62, 77.28, 29.67
50.01, 85.33, 32.14
64.14, 116.68, 43.26
60.91, 118.40, 43.26
57.64, 120.03, 43.26
53.54, 119.83, 42.64
49.86, 120.38, 42.34
46.53, 121.70, 42.34
42.86, 122.04, 42.03
39.20, 122.26, 41.72
36.09, 124.21, 42.03
32.66, 125.15, 42.03
28.50, 125.19, 41.72
25.05, 125.93, 41.72
21.42, 125.63, 41.41
17.96, 126.17, 41.41
14.59, 127.56, 41.72
11.32, 130.76, 42.64
7.56, 128.17, 41.72
4.12, 131.18, 42.64
0.52, 132.20, 42.95
-3.14, 133.11, 43.26
-6.94, 135.82, 44.19
-10.82, 137.48, 44.81
-15.03, 136.13, 44.50
-19.56, 137.47, 45.12
-23.82, 139.69, 46.04
-27.65, 138.98, 46.04
-31.88, 140.03, 46.66
-36.42, 141.86, 47.59
-40.57, 141.72, 47.90
-45.88, 145.09, 49.44
-50.48, 145.57, 50.06
-55.71, 145.69, 50.68
-60.78, 146.74, 51.61
-64.01, 143.27, 50.99
-69.99, 145.75, 52.53
-74.84, 145.46, 53.15
-76.52, 139.18, 51.61
-79.35, 135.38, 50.99
-79.01, 126.70, 48.52
-80.37, 121.31, 47.28
-81.48, 115.94, 46.04
-82.37, 110.60, 44.81
-84.20, 106.80, 44.19
-84.27, 101.86, 42.95
-85.54, 97.02, 42.03
-87.24, 92.90, 41.41
-88.10, 88.10, 40.48
-96.70, 91.53, 43.26
-108.39, 97.08, 47.28
-116.82, 98.99, 49.75
-128.41, 102.87, 53.46
-140.28, 106.19, 57.17
-144.70, 103.40, 57.79
-146.29, 97.75, 57.17
-147.31, 92.68, 56.55
-148.99, 88.11, 56.24
-151.35, 83.98, 56.24
-151.92, 78.91, 55.62
-153.17, 74.29, 55.31
-153.42, 69.27, 54.70
-155.27, 65.03, 54.70
-156.11, 60.39, 54.39
-156.82, 55.76, 54.08
-158.29, 51.43, 54.08
-157.82, 46.52, 53.46
-160.88, 42.66, 54.08
-161.21, 37.37, 53.77
-162.18, 32.92, 53.77
-163.96, 28.62, 54.08
-166.56, 24.37, 54.70
-166.30, 19.02, 54.39
-169.60, 14.69, 55.31
-169.94, 10.02, 55.31
-171.11, 5.38, 55.62
-172.14, 0.68, 55.93
-174.00, -4.10, 56.55
-174.77, -8.93, 56.86
-174.45, -13.73, 56.86
-177.72, -19.62, 58.10
-179.00, -24.76, 58.71
-180.12, -29.98, 59.33
-182.03, -35.47, 60.26
-183.77, -41.08, 61.19
-186.26, -47.05, 62.42
-188.56, -53.18, 63.66
-188.84, -58.91, 64.28
-189.85, -65.00, 65.20
-193.34, -72.19, 67.06
-195.69, -79.26, 68.60
-200.93, -88.83, 71.38
-200.13, -95.14, 72.00
-203.38, -103.62, 74.16
-206.30, -112.36, 76.33
-207.59, -121.67, 78.18
-209.01, -130.35, 80.04
-210.10, -139.20, 81.89
-213.20, -149.84, 84.67
-216.63, -161.32, 87.76
-216.67, -172.19, 89.92
-222.05, -186.65, 94.25
-223.94, -199.00, 97.34
-231.02, -215.24, 102.59
-233.15, -229.52, 106.30
-237.64, -249.11, 111.86
-242.81, -268.96, 117.74
-246.45, -288.55, 123.30
-286.02, -357.01, 148.64
-287.92, -377.26, 154.20
-277.44, -385.03, 154.20
-275.31, -405.10, 159.14
-262.53, -410.11, 158.22
-249.69, -414.73, 157.29
-234.21, -418.22, 155.74
-220.86, -421.13, 154.51
-207.53, -423.62, 153.27
-192.95, -427.33, 152.35
-180.76, -431.60, 152.04
-170.55, -440.84, 153.58
-156.13, -439.08, 151.42
-143.13, -440.50, 150.49
-131.77, -447.00, 151.42
-117.67, -450.92, 151.42
-105.44, -454.91, 151.73
-92.90, -457.63, 151.73
-80.29, -460.02, 151.73
-67.06, -458.28, 150.49
-54.10, -457.12, 149.56
-41.35, -456.54, 148.95
-29.26, -465.10, 151.42
-16.47, -465.73, 151.42
-3.37, -428.91, 139.37
7.54, -384.15, 124.84
18.95, -401.85, 130.71
24.85, -315.73, 102.90
30.90, -290.33, 94.87
36.88, -266.61, 87.45
41.69, -250.49, 82.51
45.47, -233.38, 77.25
49.58, -221.83, 73.86
56.83, -224.99, 75.40
59.38, -210.53, 71.07
61.74, -197.92, 67.37
63.57, -183.31, 63.04
65.22, -172.59, 59.95
67.41, -164.58, 57.79
68.84, -155.70, 55.31
68.60, -144.30, 51.91
68.22, -133.89, 48.82
71.87, -131.96, 48.82
77.38, -133.23, 50.06
82.52, -133.48, 50.99
88.77, -135.13, 52.53
92.45, -132.64, 52.53
96.06, -130.05, 52.53
103.63, -131.45, 54.39
110.86, -132.94, 56.24
116.98, -132.69, 57.48
132.90, -142.65, 63.35
137.99, -139.08, 63.66
138.32, -131.95, 62.11
140.48, -126.82, 61.49
142.47, -121.68, 60.88
141.32, -114.13, 59.02
142.56, -107.91, 58.10
143.52, -103.41, 57.48
145.12, -97.79, 56.86
145.34, -92.24, 55.93
147.82, -88.21, 55.93
148.53, -83.18, 55.31
149.08, -78.19, 54.70
140.07, -68.62, 50.68
44.13, -20.13, 15.76
46.42, -19.65, 16.38
46.94, -18.37, 16.38
42.06, -15.14, 14.52
35.28, -11.46, 12.05
31.02, -9.14, 10.51
32.18, -8.53, 10.82
35.17, -8.30, 11.74
50.29, -10.41, 16.69
48.72, -8.50, 16.07
47.05, -6.89, 15.45
49.11, -5.81, 16.07
47.36, -4.29, 15.45
48.42, -2.86, 15.76
49.43, -1.55, 16.07
48.50, -0.19, 15.76
49.71, 1.17, 15.20
49.66, 2.54, 15.20
49.57, 3.90, 15.20
49.45, 5.26, 15.20
53.08, 7.13, 16.37
50.97, 8.28, 15.79
53.54, 10.21, 16.67
53.24, 11.68, 16.67
56.61, 14.06, 17.83
54.36, 15.10, 17.25
57.58, 17.72, 18.42
58.81, 20.13, 19.00
59.13, 22.08, 19.30
59.39, 24.05, 19.59
60.45, 26.44, 20.17
61.44, 28.91, 20.76
63.18, 31.88, 21.64
64.80, 34.97, 22.51
63.82, 36.73, 22.51
62.63, 38.72, 22.51
63.94, 42.00, 23.39
63.37, 44.54, 23.68
62.89, 46.84, 23.97
62.33, 49.14, 24.27
63.16, 52.67, 25.14
63.13, 55.65, 25.73
65.77, 61.28, 27.48
66.11, 65.08, 28.36
66.28, 68.94, 29.24
68.22, 74.98, 30.99
69.26, 80.45, 32.45
62.79, 77.13, 30.41
54.82, 71.24, 27.48
52.55, 72.93, 27.48
51.06, 75.14, 27.78
50.01, 78.13, 28.36
47.85, 79.47, 28.36
63.52, 112.39, 39.47
62.65, 118.32, 40.93
58.52, 118.28, 40.35
55.25, 119.85, 40.35
51.56, 120.44, 40.05
47.88, 120.92, 39.76
44.21, 121.30, 39.47
40.08, 121.72, 39.18
36.72, 122.77, 39.18
33.58, 124.66, 39.47
29.91, 124.60, 39.18
26.68, 126.31, 39.47
22.85, 125.12, 38.89
19.40, 125.70, 38.89
15.45, 126.25, 38.89
12.15, 128.53, 39.47
8.68, 129.77, 39.76
5.14, 130.91, 40.05
1.55, 131.96, 40.35
-2.09, 132.91, 40.64
-5.82, 134.71, 41.22
-9.59, 135.46, 41.52
-13.40, 136.09, 41.81
-17.26, 136.62, 42.10
-21.15, 137.04, 42.39
-25.26, 138.29, 42.98
-29.44, 139.41, 43.56
-33.93, 141.34, 44.44
-38.86, 142.05, 45.03
-43.58, 143.67, 45.90
-48.12, 144.24, 46.49
-52.15, 144.86, 47.07
-58.31, 145.59, 47.95
-62.67, 144.81, 48.24
-67.83, 145.64, 49.12
-73.95, 147.99, 50.58
-76.19, 142.53, 49.41
-79.19, 137.58, 48.53
-80.45, 131.28, 47.07
-80.89, 124.21, 45.32
-82.10, 118.79, 44.15
-82.51, 112.63, 42.69
-84.40, 108.81, 42.10
-84.33, 102.75, 40.64
-85.24, 98.23, 39.76
-87.26, 95.15, 39.47
-144.19, 107.38, 54.97
-145.14, 101.16, 54.09
-130.28, 85.58, 47.66
-148.86, 92.02, 53.50
-150.50, 87.42, 53.21
-151.17, 82.33, 52.63
-153.68, 77.54, 52.63
-154.02, 72.48, 52.04
-155.08, 67.83, 51.75
-155.36, 62.22, 51.17
-156.11, 57.59, 50.87
-156.52, 53.59, 50.58
-158.13, 48.65, 50.58
-159.40, 44.28, 50.58
-160.56, 39.88, 50.58
-162.53, 35.66, 50.87
-162.51, 31.00, 50.58
-164.24, 26.68, 50.87
-166.81, 22.41, 51.46
-168.32, 17.91, 51.75
-168.74, 13.28, 51.75
-170.00, 8.69, 52.04
-170.17, 4.01, 52.04
-170.22, -0.67, 52.04
-172.98, -6.12, 52.92
-174.70, -10.30, 53.50
-174.29, -15.78, 53.50
-176.64, -20.91, 54.38
-178.84, -26.17, 55.26
-180.88, -31.57, 56.14
-181.81, -36.91, 56.72
-184.46, -42.76, 57.89
-185.99, -48.53, 58.77
-187.12, -55.16, 59.64
-190.09, -61.76, 61.11
-190.12, -67.60, 61.69
-194.43, -75.22, 63.74
-196.70, -82.38, 65.20
-199.59, -90.12, 66.95
-201.82, -98.87, 68.71
-202.41, -106.15, 69.88
-206.09, -115.42, 72.22
-207.77, -123.98, 73.97
-209.93, -133.23, 76.02
-210.95, -142.15, 77.77
-213.19, -152.35, 80.11
-216.54, -163.92, 83.03
-219.42, -175.79, 85.96
-223.26, -189.17, 89.47
-228.66, -204.81, 93.85
-231.98, -219.56, 97.65
-235.07, -236.92, 102.04
-239.60, -255.14, 107.01
-245.83, -276.65, 113.15
-248.60, -295.74, 118.12
-280.63, -355.98, 138.58
-283.65, -377.78, 144.43
-276.04, -392.77, 146.77
-274.15, -410.29, 150.86
-260.22, -413.62, 149.40
-245.17, -418.29, 148.23
-230.81, -419.85, 146.48
-217.87, -423.48, 145.60
-205.74, -428.45, 145.31
-191.54, -428.70, 143.55
-180.42, -435.57, 144.14
-168.72, -441.26, 144.43
-153.99, -438.51, 142.09
-141.88, -442.58, 142.09
-129.49, -452.33, 143.85
-116.06, -452.02, 142.68
-106.24, -458.35, 143.85
-90.67, -455.83, 142.09
-79.07, -463.81, 143.85
-65.22, -458.23, 141.51
-52.71, -460.80, 141.80
-37.89, -458.42, 140.63
-25.59, -465.02, 142.39
-12.77, -464.59, 142.09
-0.00, -408.34, 124.84
10.41, -378.55, 115.78
18.87, -342.79, 104.96
25.37, -306.88, 94.14
31.59, -286.11, 88.00
36.56, -264.29, 81.57
42.11, -246.99, 76.60
46.08, -231.67, 72.22
49.65, -222.12, 69.58
57.14, -226.23, 71.34
59.44, -210.77, 66.95
62.00, -196.04, 62.86
64.23, -185.22, 59.94
65.24, -172.65, 56.43
66.70, -162.83, 53.80
67.67, -153.06, 51.17
67.74, -142.51, 48.24
69.46, -136.33, 46.78
73.31, -132.12, 46.19
79.35, -134.17, 47.66
84.53, -134.37, 48.53
90.85, -135.97, 50.00
94.00, -132.64, 49.70
99.33, -132.30, 50.58
105.91, -133.26, 52.04
113.22, -134.69, 53.80
123.87, -139.39, 57.01
136.08, -143.77, 60.52
138.62, -138.62, 59.94
139.77, -133.34, 59.06
141.76, -126.97, 58.18
142.27, -120.55, 57.01
141.80, -113.61, 55.55
142.58, -107.93, 54.67
144.72, -103.42, 54.38
144.33, -97.26, 53.21
146.15, -92.75, 52.92
146.18, -87.22, 52.04
148.52, -83.17, 52.04
149.05, -78.17, 51.46
117.88, -57.18, 40.05
44.45, -20.07, 14.91
44.99, -18.84, 14.91
44.59, -17.25, 14.62
47.75, -16.98, 15.50
34.60, -11.09, 11.11
32.14, -9.34, 10.23
31.46, -8.21, 9.94
34.47, -7.99, 10.82
51.55, -10.46, 16.08
48.05, -8.39, 14.91
47.31, -6.92, 14.62
47.48, -5.62, 14.62
47.62, -4.31, 14.62
49.63, -3.12, 15.20
49.70, -1.76, 15.20
50.68, -0.40, 15.50
49.97, 1.18, 14.33
50.88, 2.60, 14.61
50.79, 4.00, 14.61
50.66, 5.39, 14.61
54.30, 7.29, 15.71
52.19, 8.48, 15.16
55.71, 10.63, 16.26
54.46, 11.95, 15.99
55.92, 14.12, 16.54
57.36, 16.18, 17.09
57.81, 18.03, 17.37
59.19, 20.01, 17.92
60.34, 22.53, 18.47
60.58, 24.54, 18.74
62.53, 27.35, 19.57
62.62, 29.47, 19.85
62.65, 31.61, 20.12
66.83, 36.06, 21.78
65.67, 38.14, 21.78
64.75, 39.68, 21.78
62.67, 41.16, 21.50
61.51, 42.87, 21.50
62.63, 46.26, 22.33
62.09, 48.56, 22.60
63.70, 52.69, 23.70
64.40, 56.32, 24.53
64.23, 59.38, 25.08
66.02, 64.48, 26.46
66.90, 69.03, 27.56
68.87, 75.09, 29.22
68.67, 79.14, 30.04
65.54, 80.51, 29.77
55.69, 72.38, 26.19
53.68, 73.88, 26.19
51.08, 74.53, 25.91
50.27, 78.53, 26.74
48.09, 79.88, 26.74
64.33, 113.81, 37.49
63.42, 119.78, 38.86
59.25, 119.76, 38.31
55.54, 120.47, 38.04
51.45, 120.18, 37.49
48.13, 121.55, 37.49
44.77, 122.83, 37.49
40.77, 122.19, 36.94
37.67, 124.18, 37.21
33.99, 124.24, 36.94
30.79, 126.06, 37.21
26.42, 125.09, 36.66
23.14, 126.71, 36.94
19.50, 126.35, 36.66
16.14, 127.79, 36.94
12.81, 130.10, 37.49
9.23, 130.41, 37.49
5.69, 131.57, 37.76
2.10, 133.60, 38.31
-1.57, 133.61, 38.31
-5.36, 136.39, 39.14
-9.11, 136.20, 39.14
-13.38, 135.84, 39.14
-17.71, 140.19, 40.52
-21.12, 136.80, 39.69
-25.73, 140.90, 41.07
-29.60, 140.14, 41.07
-33.88, 141.14, 41.62
-38.81, 141.86, 42.17
-43.53, 143.50, 43.00
-48.07, 144.07, 43.55
-53.00, 145.41, 44.38
-57.81, 147.70, 45.48
-62.22, 146.94, 45.76
-67.21, 145.78, 46.03
-72.89, 147.33, 47.13
-76.02, 143.57, 46.58
-78.52, 138.92, 45.76
-80.82, 134.24, 44.93
-81.88, 127.92, 43.55
-82.13, 120.85, 41.90
-83.06, 114.32, 40.52
-85.00, 110.47, 39.97
-84.97, 104.36, 38.59
-85.92, 99.80, 37.76
-87.34, 95.98, 37.21
-88.97, 91.81, 36.66
-94.21, 92.02, 37.76
-101.65, 93.96, 39.69
-113.26, 98.28, 43.00
-122.61, 100.62, 45.48
-135.96, 105.46, 49.34
-145.79, 106.80, 51.82
-145.50, 100.56, 50.72
-132.91, 86.56, 45.48
-149.17, 91.41, 50.17
-151.63, 87.28, 50.17
-152.27, 82.16, 49.61
-154.48, 77.95, 49.61
-153.95, 72.44, 48.79
-155.88, 68.18, 48.79
-155.92, 63.15, 48.24
-156.69, 58.51, 47.96
-158.45, 53.56, 47.96
-158.95, 48.90, 47.69
-160.23, 44.51, 47.69
-161.39, 40.09, 47.69
-163.37, 35.85, 47.96
-164.30, 31.34, 47.96
-167.10, 26.47, 48.51
-168.80, 21.32, 48.79
-170.21, 17.44, 49.06
-171.64, 12.15, 49.34
-172.87, 7.47, 49.61
-174.93, 2.75, 50.17
-174.94, -2.06, 50.17
-175.78, -6.91, 50.44
-177.44, -11.86, 50.99
-178.96, -16.92, 51.54
-179.38, -21.95, 51.82
-182.51, -27.44, 52.92
-182.63, -32.61, 53.20
-186.22, -39.33, 54.58
-187.12, -44.15, 55.13
-189.35, -51.00, 56.23
-188.80, -56.46, 56.51
-192.65, -63.43, 58.16
-192.64, -69.36, 58.71
-194.25, -76.03, 59.81
-198.28, -83.96, 61.74
-201.14, -91.77, 63.40
-202.86, -99.38, 64.77
-206.01, -108.04, 66.70
-209.21, -118.25, 68.91
-210.00, -126.43, 70.29
-211.30, -135.26, 71.94
-213.07, -144.80, 73.87
-216.03, -155.66, 76.35
-219.31, -167.37, 79.11
-221.40, -180.25, 81.86
-225.83, -194.42, 85.45
-229.65, -208.96, 89.03
-235.09, -224.27, 93.17
-238.72, -242.50, 97.58
-243.76, -261.63, 102.54
-249.19, -282.65, 108.05
-257.95, -309.33, 115.49
-283.27, -359.33, 131.20
-281.90, -378.54, 135.34
-281.89, -401.09, 140.58
-274.48, -414.30, 142.50
-258.30, -417.81, 140.85
-244.78, -421.43, 139.75
-230.81, -423.77, 138.37
-215.22, -426.52, 136.99
-203.01, -431.41, 136.72
-189.53, -433.30, 135.61
-179.71, -443.69, 137.27
-166.78, -446.66, 136.72
-153.82, -449.26, 136.16
-140.27, -449.65, 135.06
-126.33, -454.76, 135.34
-113.93, -451.08, 133.41
-101.36, -461.95, 135.61
-87.90, -460.79, 134.51
-75.82, -466.82, 135.61
-61.68, -459.20, 132.86
-49.34, -463.59, 133.68
-36.43, -462.86, 133.13
-23.84, -466.56, 133.96
-10.98, -466.08, 133.68
1.60, -408.53, 117.15
12.02, -382.39, 109.70
20.94, -332.90, 95.65
27.57, -304.44, 87.65
33.22, -280.65, 81.04
38.41, -262.51, 76.08
42.64, -244.31, 71.11
47.95, -231.56, 67.81
53.20, -225.47, 66.43
59.62, -224.86, 66.70
60.61, -208.62, 62.29
63.27, -194.73, 58.71
64.41, -181.14, 55.13
66.25, -171.23, 52.65
68.33, -163.14, 50.72
69.23, -153.32, 48.24
67.54, -139.25, 44.38
69.13, -133.07, 43.00
73.69, -132.80, 43.55
79.27, -134.04, 44.65
85.48, -135.88, 46.03
91.86, -137.47, 47.41
95.01, -132.96, 46.86
99.79, -131.83, 47.41
105.78, -132.03, 48.51
114.34, -134.94, 50.72
130.76, -144.84, 55.95
137.35, -143.98, 57.06
138.52, -137.44, 55.95
140.15, -131.61, 55.13
141.55, -125.79, 54.30
143.22, -119.43, 53.47
141.92, -111.88, 51.82
143.40, -106.79, 51.27
145.88, -103.38, 51.27
145.04, -96.09, 49.89
146.00, -91.05, 49.34
147.62, -86.52, 49.06
149.10, -81.97, 48.79
150.44, -77.40, 48.51
71.92, -34.54, 22.88
45.64, -20.39, 14.33
46.18, -19.13, 14.33
45.86, -17.33, 14.06
47.23, -16.38, 14.33
39.41, -12.46, 11.85
32.31, -9.39, 9.65
32.55, -8.49, 9.65
32.80, -7.47, 9.65
50.01, -9.74, 14.61
47.41, -7.89, 13.78
49.51, -6.85, 14.33
49.68, -5.49, 14.33
47.91, -3.77, 13.78
48.96, -2.50, 14.06
49.01, -1.16, 14.06
50.23, 0.20, 13.46
51.17, 1.61, 13.72
50.95, 5.02, 13.72
53.67, 6.78, 14.49
55.37, 8.55, 15.01
53.21, 9.72, 14.49
54.81, 11.58, 15.01
57.29, 13.75, 15.79
57.83, 15.58, 16.05
57.38, 17.16, 16.05
58.72, 19.33, 16.56
61.80, 22.25, 17.60
60.27, 23.59, 17.34
59.59, 25.23, 17.34
61.40, 28.31, 18.12
62.33, 30.84, 18.63
63.30, 33.20, 19.15
65.59, 37.07, 20.19
64.55, 38.86, 20.19
63.29, 40.87, 20.19
63.74, 43.69, 20.71
64.08, 46.56, 21.22
63.54, 48.89, 21.48
63.47, 52.09, 22.00
64.20, 55.71, 22.78
64.07, 58.76, 23.29
65.90, 63.86, 24.59
65.47, 67.03, 25.11
68.85, 74.48, 27.18
68.68, 78.52, 27.95
68.96, 83.36, 28.99
56.53, 72.29, 24.59
53.94, 73.03, 24.33
52.47, 75.28, 24.59
50.91, 77.50, 24.85
48.76, 78.87, 24.85
47.22, 82.04, 25.36
63.76, 118.16, 35.98
60.48, 119.87, 35.98
56.76, 120.61, 35.72
53.03, 121.24, 35.46
49.32, 121.76, 35.20
45.95, 123.07, 35.20
42.24, 123.37, 34.94
38.34, 124.64, 34.94
34.15, 124.85, 34.68
30.94, 126.68, 34.94
27.24, 126.53, 34.68
23.75, 127.24, 34.68
20.10, 126.89, 34.42
16.60, 127.39, 34.42
13.29, 129.72, 34.94
9.72, 130.04, 34.94
6.14, 130.26, 34.94
2.60, 132.31, 35.46
-1.05, 134.26, 35.98
-4.81, 136.11, 36.49
-8.55, 135.93, 36.49
-12.91, 136.55, 36.75
-17.01, 139.02, 37.53
-20.82, 138.50, 37.53
-24.79, 138.83, 37.79
-29.19, 140.93, 38.56
-33.49, 141.96, 39.08
-37.63, 141.92, 39.34
-42.33, 143.61, 40.12
-46.86, 144.23, 40.63
-52.43, 147.44, 41.93
-56.81, 146.84, 42.19
-63.10, 147.41, 42.96
-67.53, 146.49, 43.22
-72.82, 147.18, 44.00
-76.39, 144.27, 43.74
-78.42, 138.75, 42.71
-79.71, 132.40, 41.41
-80.72, 126.10, 40.12
-82.53, 121.43, 39.34
-83.57, 115.98, 38.31
-84.97, 111.34, 37.53
-84.77, 104.12, 35.98
-86.34, 100.29, 35.46
-87.11, 95.73, 34.68
-89.04, 92.61, 34.42
-91.55, 90.12, 34.42
-99.65, 92.84, 36.49
-110.13, 97.09, 39.34
-120.18, 100.22, 41.93
-131.99, 104.05, 45.03
-143.32, 106.73, 47.88
-147.78, 103.86, 48.40
-132.06, 87.49, 42.45
-135.56, 83.81, 42.71
-155.71, 89.63, 48.14
-156.41, 84.40, 47.62
-158.67, 80.07, 47.62
-156.45, 73.62, 46.33
-153.10, 66.97, 44.78
-148.62, 60.20, 42.96
-158.36, 59.13, 45.29
-159.01, 54.44, 45.03
-159.72, 49.14, 44.78
-160.08, 44.47, 44.52
-163.11, 40.52, 45.03
-164.17, 36.02, 45.03
-166.04, 31.67, 45.29
-167.80, 27.25, 45.55
-169.36, 23.42, 45.81
-169.94, 18.76, 45.81
-172.37, 13.57, 46.33
-171.71, 8.77, 46.07
-172.85, 4.07, 46.33
-174.83, -0.69, 46.85
-174.72, -6.18, 46.85
-179.31, -11.28, 48.14
-177.97, -16.12, 47.88
-180.34, -21.34, 48.66
-182.44, -27.43, 49.43
-182.57, -32.60, 49.69
-184.44, -38.20, 50.47
-187.08, -44.14, 51.50
-190.47, -50.50, 52.80
-188.79, -56.46, 52.80
-191.75, -63.14, 54.09
-192.67, -69.37, 54.87
-195.19, -76.40, 56.16
-198.35, -83.99, 57.72
-201.24, -91.82, 59.27
-202.98, -99.44, 60.56
-203.59, -106.77, 61.60
-208.16, -116.58, 63.93
-209.86, -125.22, 65.48
-211.23, -134.05, 67.03
-215.48, -145.20, 69.62
-216.29, -155.85, 71.43
-219.61, -167.60, 74.02
-222.43, -179.64, 76.61
-225.51, -191.08, 79.20
-229.43, -207.13, 82.82
-234.65, -225.61, 87.22
-239.20, -242.99, 91.36
-244.29, -262.19, 96.02
-249.76, -283.30, 101.20
-257.36, -311.10, 108.19
-267.76, -342.41, 116.47
-276.61, -374.50, 124.75
-278.91, -400.19, 130.70
-272.58, -414.97, 133.03
-258.53, -418.19, 131.74
-245.00, -421.80, 130.70
-231.01, -424.13, 129.41
-217.51, -426.88, 128.37
-204.03, -429.21, 127.34
-191.77, -433.77, 127.08
-181.60, -443.35, 128.37
-167.25, -447.93, 128.12
-153.31, -447.79, 126.82
-140.08, -449.06, 126.04
-128.47, -455.53, 126.82
-114.96, -455.15, 125.79
-101.64, -463.25, 127.08
-84.69, -463.70, 126.30
-75.72, -466.23, 126.56
-61.98, -461.43, 124.75
-47.45, -463.15, 124.75
-34.85, -466.21, 125.27
-23.91, -467.86, 125.53
-8.88, -451.97, 121.13
3.15, -400.85, 107.41
12.77, -361.03, 96.80
20.56, -326.80, 87.74
27.36, -302.06, 81.27
33.15, -280.10, 75.58
38.46, -262.83, 71.18
42.51, -243.59, 66.26
46.31, -228.14, 62.38
51.91, -223.95, 61.60
58.92, -222.21, 61.60
60.36, -204.76, 57.20
62.38, -192.00, 54.09
63.75, -179.29, 50.99
65.87, -170.26, 48.92
67.64, -163.31, 47.36
67.77, -151.69, 44.52
66.06, -137.58, 40.89
68.13, -131.15, 39.60
73.58, -132.60, 40.63
79.65, -134.69, 41.93
84.36, -134.08, 42.45
91.23, -136.53, 44.00
93.27, -131.61, 43.22
97.43, -129.77, 43.48
104.57, -131.58, 45.03
111.88, -133.09, 46.59
127.04, -142.96, 51.25
136.21, -145.05, 53.32
139.47, -140.57, 53.06
140.31, -132.80, 51.76
141.02, -126.31, 50.73
142.97, -121.14, 50.21
143.23, -114.75, 49.18
144.02, -109.02, 48.40
145.39, -103.90, 47.88
145.79, -98.24, 47.11
145.98, -92.64, 46.33
147.99, -87.52, 46.07
148.65, -82.48, 45.55
151.17, -77.77, 45.55
82.72, -39.72, 24.59
44.10, -19.70, 12.94
45.51, -18.85, 13.20
47.82, -18.28, 13.72
47.39, -16.64, 13.46
38.63, -12.38, 10.87
30.61, -8.89, 8.54
28.04, -7.32, 7.76
32.93, -7.63, 9.06
48.28, -9.80, 13.20
45.67, -7.97, 12.42
44.95, -6.40, 12.16
45.10, -5.16, 12.16
46.19, -4.00, 12.42
46.28, -2.73, 12.42
46.34, -1.46, 12.42
46.36, -0.36, 12.42
49.47, 1.17, 12.34
49.42, 2.53, 12.34
49.33, 3.88, 12.34
53.04, 5.86, 13.31
55.72, 7.93, 14.03
54.52, 9.29, 13.79
54.24, 10.79, 13.79
54.87, 12.49, 14.03
59.21, 15.20, 15.24
57.84, 16.56, 15.00
58.28, 18.43, 15.24
58.67, 20.35, 15.48
59.00, 22.29, 15.72
59.26, 24.27, 15.97
59.46, 26.29, 16.21
61.34, 29.16, 16.93
62.12, 31.96, 17.42
64.62, 35.53, 18.39
64.46, 37.78, 18.63
63.39, 39.54, 18.63
63.09, 41.80, 18.87
63.51, 44.63, 19.35
64.59, 48.10, 20.08
63.25, 49.86, 20.08
63.34, 52.82, 20.56
64.05, 56.47, 21.29
66.02, 61.51, 22.50
67.76, 66.71, 23.71
67.25, 69.94, 24.19
68.92, 76.34, 25.64
69.63, 82.17, 26.85
58.85, 73.45, 23.47
55.63, 73.50, 22.98
53.03, 74.21, 22.74
51.51, 76.44, 22.98
50.43, 79.47, 23.47
48.23, 80.82, 23.47
64.95, 115.98, 33.14
62.64, 119.44, 33.63
58.44, 120.48, 33.39
54.70, 121.15, 33.14
50.98, 121.72, 32.90
47.61, 123.07, 32.90
44.21, 124.33, 32.90
39.88, 122.73, 32.18
37.04, 125.64, 32.66
33.32, 125.68, 32.42
29.86, 126.55, 32.42
26.37, 127.32, 32.42
22.69, 127.04, 32.18
19.19, 127.62, 32.18
15.67, 128.09, 32.18
11.90, 131.42, 32.90
8.29, 131.70, 32.90
4.11, 130.93, 32.66
0.53, 133.90, 33.39
-3.18, 134.83, 33.63
-7.08, 138.57, 34.59
-10.89, 138.32, 34.59
-14.79, 138.94, 34.84
-18.73, 139.44, 35.08
-22.71, 139.83, 35.32
-27.28, 140.00, 35.56
-31.54, 141.09, 36.05
-36.35, 143.94, 37.01
-40.82, 144.75, 37.50
-45.65, 146.35, 38.22
-49.66, 145.04, 38.22
-54.64, 146.35, 38.95
-59.74, 147.49, 39.68
-63.38, 144.90, 39.43
-68.99, 146.62, 40.40
-74.75, 148.13, 41.37
-76.95, 142.60, 40.40
-78.90, 137.07, 39.43
-79.59, 128.75, 37.74
-81.51, 124.08, 37.01
-82.67, 118.61, 36.05
-84.17, 113.95, 35.32
-85.04, 109.64, 34.59
-85.56, 104.26, 33.63
-85.21, 98.20, 32.42
-87.23, 95.11, 32.18
-89.49, 91.63, 31.93
-94.76, 91.83, 32.90
-102.97, 94.44, 34.84
-113.59, 98.57, 37.50
-124.51, 102.18, 40.16
-136.47, 105.86, 43.06
-147.94, 108.37, 45.72
-144.48, 99.85, 43.79
-134.97, 87.90, 40.16
-141.47, 86.69, 41.37
-155.57, 89.55, 44.76
